request_id,pickup_node_id,delivery_node_id,pickup_x_km,pickup_y_km,delivery_x_km,delivery_y_km,departure_time_min,service_priority
28,56,57,56.293036528547475,21.765942770071632,60.0,26.878755073986017,206,1
29,58,59,42.840512234633806,49.465376493266376,60.0,38.31540986834568,341,3
30,60,61,4.319092304353971,50.64542404019046,0.0,54.5351034292842,638,2
31,62,63,5.84914847165699,29.07839785831047,4.113120980584444,34.45545929951524,1279,2
32,64,65,13.073188079027284,34.57754055909287,31.774638607531728,47.29689792922347,280,3
33,66,67,49.36798434107355,26.337349848391685,60.0,46.87480622060329,1399,2
34,68,69,44.60867415357524,37.94970190561967,45.87823430646294,18.97248803652588,632,2
35,70,71,53.58643576581562,15.239367084182904,57.06110530197887,6.2171900210042,694,3
36,72,73,55.813584390995835,57.26221174693619,46.61789210492021,48.89106362068589,696,2
37,74,75,35.15353830359422,11.852523267016164,44.424232484733,19.397054436254624,1152,2
38,76,77,11.385527213017708,13.892171109511601,21.622107431621664,17.420626452521827,945,1
39,78,79,16.02464894205167,13.68162863480477,11.871115940823774,14.82087899590027,186,2
40,80,81,20.91194969036908,30.412868394915073,8.327327344412186,13.839251477697427,1399,2
41,82,83,57.176271377727225,38.84420807365403,58.00176917513538,26.942964211131372,1165,3
42,84,85,23.5782473764459,43.14230132106029,36.77417314005612,42.29423077480233,385,3
43,86,87,44.302999391409536,59.22838153534022,34.321228759782684,60.0,1104,3
44,88,89,7.910969272064145,53.98986451060543,5.95719732998216,54.44946149987722,1112,3
45,90,91,45.52682050112999,46.23507704489801,51.86246083833383,46.930718608193914,328,2
46,92,93,1.2838215907710415,21.15728638423231,0.0,41.2606558198987,118,3
47,94,95,11.72395681173363,49.58455258371415,29.28872241514113,52.346451255268775,229,2
48,96,97,30.48285216109064,12.151141696291393,37.56803012174362,3.6825785446077433,492,1
49,98,99,43.48326460739594,14.946001645764916,33.14802870106456,16.01971573402257,516,1
50,100,101,19.716716019355886,14.120336171670377,5.9580258025135215,17.322798175460136,1021,2
51,102,103,54.42069806086729,4.231180603609022,46.95088066358333,10.725634951803391,410,2
52,104,105,23.97219459232296,23.087256122906584,19.54163615939114,36.96729821158346,718,3
53,106,107,2.9017988062677524,7.410269736987289,19.840519630260133,7.993864115414253,1002,1
54,108,109,35.404081172796666,30.963497583344576,43.67443582802237,24.513660168674335,320,2
55,110,111,55.67348817780553,28.85096775767485,49.16865018131723,35.60729776935938,1327,3
56,112,113,25.24264786299654,0.6876861065339845,39.9931050432659,0.260304176580343,75,3
57,114,115,46.395016994041804,39.03713055788462,35.19618035984522,43.81370996070807,436,1
58,116,117,36.22945448262066,36.38329967830765,55.94892182512293,27.389361853446452,474,2
59,118,119,37.63210164518951,6.5557556775146475,49.843694503545755,28.79844139292669,1437,2
60,120,121,15.20907376435851,43.822529103078935,22.202355103341944,55.30741894424887,125,2
61,122,123,27.488003687243786,33.74154083481842,10.046292040544468,37.88934434611969,1125,3
62,124,125,22.42374611827113,32.97984289771614,9.640425331075885,45.248462148271884,409,3
63,126,127,10.596154583093744,47.06743722741987,0.0,34.032148217305156,948,3
64,128,129,28.779155516761797,11.968650279069113,28.144962540882194,12.922590573380534,575,3
65,130,131,19.336592584288535,18.418024273685266,28.968986359568632,29.997050664363467,223,2
66,132,133,19.770243635205553,42.53093860716596,15.644351645097508,28.599191608479224,326,2
67,134,135,21.750147398977028,39.89942692222366,20.102558456006847,41.61136841118875,186,3
68,136,137,13.68872704637347,34.3111467288902,11.11497151649677,37.40014934783374,112,2
69,138,139,29.097183828435867,54.217739691514545,32.59314743010512,60.0,717,3
70,140,141,45.15233075077601,29.200214568644235,50.62226231754051,30.787834060124755,36,3
71,142,143,1.944637331921517,33.34561600558165,0.0,34.647665664629976,1374,1
72,144,145,55.985450056506664,46.5881691892381,49.163327484396376,54.755684948887456,464,2
73,146,147,21.89721553945757,42.019819057923996,36.187667320707185,49.75101335769664,414,1
74,148,149,56.99753189228127,17.25105514021131,50.44183381613162,4.736875313783814,24,3
75,150,151,42.60257274606077,51.45075251103441,47.1076905334399,60.0,917,3
76,152,153,48.100811917705414,31.817536147777428,45.081614550355354,24.66983387420614,975,1
77,154,155,44.038886995201864,6.692713760012936,35.43812179347641,0.0,1190,3
78,156,157,57.86948481235746,0.763003625604799,43.22307082960622,0.0,379,2
79,158,159,7.706754131802516,31.603991103209445,19.32094313293476,16.455459110707373,894,3
80,160,161,56.25011215618683,35.2540050346242,54.00690658169425,26.106555681176008,675,2
81,162,163,36.26026219393217,29.213962801050865,31.95945086737838,16.578254827968465,1013,2
82,164,165,29.7338173533713,10.652284609291208,23.65654114389168,10.302462360712132,906,2
83,166,167,3.6676406537601514,47.58015414406167,10.835485458476668,48.2679635144074,760,3
84,168,169,17.10276644080617,55.90853854821002,0.0,58.7028068375668,599,3
85,170,171,33.42196741014798,42.69597207141927,55.497480717516595,26.62854601740233,1231,2
86,172,173,36.06123983860266,32.053666093562704,15.039301843197418,42.31743792205966,1369,1
87,174,175,32.76161042070839,54.34287558872164,35.80315874325633,57.094343624315684,778,1
88,176,177,27.632084326475763,2.2196498283222743,21.053873186974116,0.0,828,2
89,178,179,3.0158877122254557,9.713618199259592,0.0,12.05545358905998,1045,3
90,180,181,41.24867874071587,51.4656109799571,37.162659674339416,60.0,1098,3
91,182,183,20.551260492510465,37.09890112917835,28.260445831800155,37.73241392126871,726,1
92,184,185,22.85003349210503,28.19813975042701,33.74772806563093,19.94808670103413,489,1
93,186,187,26.840707616014598,33.440077830348784,14.280657056527257,38.649728236238445,1144,1
94,188,189,2.4087310318430544,1.5858408074043595,10.231863477771316,12.435307606879444,730,2
95,190,191,25.10017733997388,15.384580213422565,21.85961723879511,15.142376687298965,107,1
96,192,193,29.507671692365637,38.74615168866637,29.076313513932657,31.80419722456007,1346,1
97,194,195,5.007120011121162,58.43094211070448,0.0,59.41579839584295,888,2
98,196,197,47.64754312433565,13.28016864920573,49.90656339530488,20.441847428362102,430,2
99,198,199,24.51849549766822,15.281945663430758,26.089570407133685,14.432862322568337,370,3
100,200,201,32.75026748293461,11.689652914442604,37.40101915508507,14.873897942907501,218,1
