request_id,pickup_node_id,delivery_node_id,pickup_x_km,pickup_y_km,delivery_x_km,delivery_y_km,departure_time_min,service_priority
28,56,57,56.293036528547475,21.765942770071632,60.0,26.878755073986017,206,1
29,58,59,42.840512234633806,49.465376493266376,60.0,38.31540986834568,341,3
30,60,61,4.319092304353971,50.64542404019046,0.0,54.5351034292842,638,2
31,62,63,5.84914847165699,29.07839785831047,4.113120980584444,34.45545929951524,1279,2
32,64,65,13.073188079027284,34.57754055909287,31.774638607531728,47.29689792922347,280,3
33,66,67,49.36798434107355,26.337349848391685,60.0,46.87480622060329,1399,2
34,68,69,44.60867415357524,37.94970190561967,45.87823430646294,18.97248803652588,632,2
35,70,71,53.58643576581562,15.239367084182904,57.06110530197887,6.2171900210042,694,3
36,72,73,55.813584390995835,57.26221174693619,46.61789210492021,48.89106362068589,696,2
37,74,75,35.15353830359422,11.852523267016164,44.424232484733,19.397054436254624,1152,2
38,76,77,11.385527213017708,13.892171109511601,21.622107431621664,17.420626452521827,945,1
39,78,79,16.02464894205167,13.68162863480477,11.871115940823774,14.82087899590027,186,2
40,80,81,20.91194969036908,30.412868394915073,8.327327344412186,13.839251477697427,1399,2
41,82,83,57.176271377727225,38.84420807365403,58.00176917513538,26.942964211131372,1165,3
42,84,85,23.5782473764459,43.14230132106029,36.77417314005612,42.29423077480233,385,3
43,86,87,44.302999391409536,59.22838153534022,34.321228759782684,60.0,1104,3
44,88,89,7.910969272064145,53.98986451060543,5.95719732998216,54.44946149987722,1112,3
45,90,91,45.52682050112999,46.23507704489801,51.86246083833383,46.930718608193914,328,2
46,92,93,1.2838215907710415,21.15728638423231,0.0,41.2606558198987,118,3
47,94,95,11.72395681173363,49.58455258371415,29.28872241514113,52.346451255268775,229,2
48,96,97,30.48285216109064,12.151141696291393,37.56803012174362,3.6825785446077433,492,1
49,98,99,43.48326460739594,14.946001645764916,33.14802870106456,16.01971573402257,516,1
50,100,101,19.716716019355886,14.120336171670377,5.9580258025135215,17.322798175460136,1021,2
51,102,103,54.42069806086729,4.231180603609022,46.95088066358333,10.725634951803391,410,2
52,104,105,23.97219459232296,23.087256122906584,19.54163615939114,36.96729821158346,718,3
53,106,107,2.9017988062677524,7.410269736987289,19.840519630260133,7.993864115414253,1002,1
54,108,109,35.404081172796666,30.963497583344576,43.67443582802237,24.513660168674335,320,2
55,110,111,55.67348817780553,28.85096775767485,49.16865018131723,35.60729776935938,1327,3
56,112,113,25.24264786299654,0.6876861065339845,39.9931050432659,0.260304176580343,75,3
57,114,115,46.395016994041804,39.03713055788462,35.19618035984522,43.81370996070807,436,1
58,116,117,36.22945448262066,36.38329967830765,55.94892182512293,27.389361853446452,474,2
59,118,119,37.63210164518951,6.5557556775146475,49.843694503545755,28.79844139292669,1437,2
60,120,121,15.20907376435851,43.822529103078935,22.202355103341944,55.30741894424887,125,2
61,122,123,27.488003687243786,33.74154083481842,10.046292040544468,37.88934434611969,1125,3
62,124,125,22.42374611827113,32.97984289771614,9.640425331075885,45.248462148271884,409,3
63,126,127,10.596154583093744,47.06743722741987,0.0,34.032148217305156,948,3
64,128,129,28.779155516761797,11.968650279069113,28.144962540882194,12.922590573380534,575,3
65,130,131,19.336592584288535,18.418024273685266,28.968986359568632,29.997050664363467,223,2
66,132,133,19.770243635205553,42.53093860716596,15.644351645097508,28.599191608479224,326,2
67,134,135,21.750147398977028,39.89942692222366,20.102558456006847,41.61136841118875,186,3
68,136,137,13.68872704637347,34.3111467288902,11.11497151649677,37.40014934783374,112,2
69,138,139,29.097183828435867,54.217739691514545,32.59314743010512,60.0,717,3
70,140,141,45.15233075077601,29.200214568644235,50.62226231754051,30.787834060124755,36,3
71,142,143,1.944637331921517,33.34561600558165,0.0,34.647665664629976,1374,1
72,144,145,55.985450056506664,46.5881691892381,49.163327484396376,54.755684948887456,464,2
73,146,147,21.89721553945757,42.019819057923996,36.187667320707185,49.75101335769664,414,1
74,148,149,56.99753189228127,17.25105514021131,50.44183381613162,4.736875313783814,24,3
75,150,151,42.60257274606077,51.45075251103441,47.1076905334399,60.0,917,3
76,152,153,48.100811917705414,31.817536147777428,45.081614550355354,24.66983387420614,975,1
77,154,155,44.038886995201864,6.692713760012936,35.43812179347641,0.0,1190,3
78,156,157,57.86948481235746,0.763003625604799,43.22307082960622,0.0,379,2
79,158,159,7.706754131802516,31.603991103209445,19.32094313293476,16.455459110707373,894,3
80,160,161,56.25011215618683,35.2540050346242,54.00690658169425,26.106555681176008,675,2
81,162,163,36.26026219393217,29.213962801050865,31.95945086737838,16.578254827968465,1013,2
82,164,165,29.7338173533713,10.652284609291208,23.65654114389168,10.302462360712132,906,2
83,166,167,3.6676406537601514,47.58015414406167,10.835485458476668,48.2679635144074,760,3
84,168,169,17.10276644080617,55.90853854821002,0.0,58.7028068375668,599,3
85,170,171,33.42196741014798,42.69597207141927,55.497480717516595,26.62854601740233,1231,2
86,172,173,36.06123983860266,32.053666093562704,15.039301843197418,42.31743792205966,1369,1
87,174,175,32.76161042070839,54.34287558872164,35.80315874325633,57.094343624315684,778,1
88,176,177,27.632084326475763,2.2196498283222743,21.053873186974116,0.0,828,2
89,178,179,3.0158877122254557,9.713618199259592,0.0,12.05545358905998,1045,3
90,180,181,41.24867874071587,51.4656109799571,37.162659674339416,60.0,1098,3
91,182,183,20.551260492510465,37.09890112917835,28.260445831800155,37.73241392126871,726,1
92,184,185,22.85003349210503,28.19813975042701,33.74772806563093,19.94808670103413,489,1
93,186,187,26.840707616014598,33.440077830348784,14.280657056527257,38.649728236238445,1144,1
94,188,189,2.4087310318430544,1.5858408074043595,10.231863477771316,12.435307606879444,730,2
95,190,191,25.10017733997388,15.384580213422565,21.85961723879511,15.142376687298965,107,1
96,192,193,29.507671692365637,38.74615168866637,29.076313513932657,31.80419722456007,1346,1
97,194,195,5.007120011121162,58.43094211070448,0.0,59.41579839584295,888,2
98,196,197,47.64754312433565,13.28016864920573,49.90656339530488,20.441847428362102,430,2
99,198,199,24.51849549766822,15.281945663430758,26.089570407133685,14.432862322568337,370,3
100,200,201,32.75026748293461,11.689652914442604,37.40101915508507,14.873897942907501,218,1
101,202,203,46.19048843803915,13.821702925677622,29.77780589061974,11.26558872741526,79,1
102,204,205,59.24134271408974,49.85256763825286,51.73719871304393,58.404063446197924,1417,2
103,206,207,52.74257990513816,23.212718682905344,60.0,12.229188879298906,1238,1
104,208,209,58.77904045267776,25.57202358071216,56.18880402198281,41.118693345402505,52,2
105,210,211,41.453015010832495,6.677621134692597,30.811995711588686,10.911556111473182,828,3
106,212,213,21.638098122723022,21.584436450779478,30.10545326663983,11.97830129578993,707,3
107,214,215,15.827176222432723,3.305213222222547,5.933487947469269,0.0,1198,1
108,216,217,5.337063417268948,40.88656833445535,0.4863713700696044,42.44929744214009,1395,2
109,218,219,20.98873213756348,20.418959962437352,19.825778109708374,27.11298983828621,706,2
110,220,221,18.511312955701765,47.121868649657124,18.431485945795895,52.74506751917984,1075,1
111,222,223,13.683653064193301,3.292719492252094,7.271699745495834,0.0,1007,1
112,224,225,49.625664212647024,48.446611427026106,45.820050122092866,34.732708610928924,978,2
113,226,227,24.83116225566352,50.21481818782782,27.1882619289808,50.49609571232801,147,3
114,228,229,56.73477012264225,47.99862315626631,55.697094707338955,47.423242094886774,336,3
115,230,231,27.618175168888918,41.216126373837795,42.641048071104215,57.55300220293202,959,3
116,232,233,22.79119246582743,30.10182232202946,21.079986578486395,28.33863431853407,465,3
117,234,235,21.77751748942365,56.58708838111573,31.143593209585035,52.65368291945648,1103,1
118,236,237,52.73157206312303,2.495621051621575,48.00872513077498,2.917391327987378,814,1
119,238,239,35.82233698152731,18.582645999687262,56.64920294649388,19.517298552048775,594,1
120,240,241,23.784693362717327,29.91715873428292,30.252601390474403,25.7536072178336,441,2
121,242,243,13.470940262153185,12.670424983365795,6.9929019673495745,1.5538907330421043,557,1
122,244,245,41.24771774436316,37.67126009648518,49.49259703557794,31.793120605051843,422,2
123,246,247,23.18686797763998,37.77353922020015,48.42869426181642,40.383034179494445,890,2
124,248,249,47.80518938018425,15.739757896374565,45.27081721136504,0.0,1132,1
125,250,251,26.941331925031562,59.24880497237519,19.475118476055236,60.0,824,3
126,252,253,46.73646213303381,7.891899184554346,49.81392838142162,14.6650065706795,1131,2
127,254,255,46.90248297709344,43.588845484731046,60.0,40.999612494096624,1158,3
128,256,257,19.182238612786822,40.468096809412906,26.6369479215587,45.54829746571909,273,3
129,258,259,23.853047070648408,31.156444376023465,10.683026269719477,26.56316470067335,1106,3
130,260,261,0.6194535363970766,22.30786598588423,0.48830769646869665,11.018511649777171,708,2
131,262,263,39.47561697297006,23.555466454787606,49.028767739703866,42.983217134071964,304,1
132,264,265,31.4952803220685,52.28774961909076,26.426616624378273,55.746727390152486,761,2
133,266,267,10.418661613241918,43.63229635926495,0.0,45.614699230486735,643,3
134,268,269,15.095643733511565,28.975316607075797,23.184799762969845,14.377216609763956,257,1
135,270,271,50.052345034438666,33.9168592060126,40.06105583237599,39.08833639579111,862,2
136,272,273,36.35587008627374,19.3450480066783,43.46143961220226,22.029183062875514,426,3
137,274,275,27.181078717054646,36.50246358430257,32.41075397994386,37.33362124421577,1408,2
138,276,277,43.08857389071823,45.32248267702383,30.99280224025697,56.59683538393174,243,3
139,278,279,42.055676194243794,49.523173653312384,41.11418297874876,55.347088005451674,778,1
140,280,281,0.41520450728474767,56.64269849195846,12.865057540023603,51.80617212925392,18,2
141,282,283,45.72516303159046,37.49860724921819,43.46373450845013,40.309008715528606,165,1
142,284,285,1.2027757894082214,11.999021528319478,7.972462787280548,25.473226972841807,596,1
143,286,287,10.176014969543456,9.474208870740705,6.683632664100768,0.0,388,3
144,288,289,11.093369869412715,18.32220895028467,8.700217174679867,38.13951459120203,506,2
145,290,291,17.18435108545123,8.869929079329113,28.661794071337543,2.8994283744852964,1132,3
146,292,293,2.352110727678427,41.51620833908895,3.034781508879296,27.06123328696635,1140,3
147,294,295,25.702282036854832,32.048756006648645,31.807612434159676,32.48043850180811,62,1
148,296,297,57.09852643989871,58.011686673864595,45.67505650559591,60.0,182,3
149,298,299,35.56440225009629,3.3185312003665812,53.243789554382516,7.45276946423204,109,3
150,300,301,21.36090574151545,22.588010559716945,3.628119084901673,35.36431337071451,347,1
151,302,303,57.54479247573832,28.414341049876487,60.0,25.04199645590375,123,1
152,304,305,25.158835989771582,11.845784547054564,49.60375451593177,11.649851585602699,189,1
153,306,307,29.440158089071097,10.521368525871972,43.42829190913057,11.159613350610654,648,1
154,308,309,56.371112166068315,15.881520527550972,60.0,11.03528050798657,405,1
155,310,311,38.1038943916072,29.11643495377019,41.365310057192985,36.678698165727056,894,3
156,312,313,11.299059386894477,46.828669394938224,7.309953627505366,47.5471642261995,734,3
157,314,315,16.726452919026467,15.171385571001254,1.83871880132509,16.2696612396994,1201,1
158,316,317,41.69659311757185,53.42844793891746,41.93188539362633,45.6654257813371,1002,2
159,318,319,2.853235389924058,2.2393520010236956,0.0,2.9214950885610347,1096,2
160,320,321,57.32450975487882,50.732238540123575,46.532318292912706,37.143868926696584,1133,2
161,322,323,34.69526801188796,22.89089187282403,48.318273929937874,17.325967248448155,512,2
162,324,325,44.78491954355841,46.20692298921937,45.8305637342487,29.292789016736982,836,2
163,326,327,51.23221980359404,58.95402285577631,59.823135447930554,60.0,1295,2
164,328,329,33.552626122539436,5.332218367739703,37.40342904555463,8.132893435665807,811,3
165,330,331,45.778681945906975,45.748223672774984,45.582205410947104,39.362110142181756,1345,3
166,332,333,38.59276028603722,38.19504967732261,43.49932770479775,45.97603368944011,27,2
167,334,335,52.5672343249241,21.60626479649411,41.727357838157886,34.66434601675257,566,1
168,336,337,4.982007161598818,16.441724146606813,12.914780618989724,19.3317791673348,952,3
169,338,339,29.55728767686208,12.75950053681896,32.23714718944361,17.01043947225121,69,2
170,340,341,14.084222062386287,50.93484649682779,1.8395098514336432,47.70986778104104,357,1
171,342,343,24.607295480385954,45.567042284943696,16.813590842715556,44.439133421197255,544,2
172,344,345,29.789103709237068,46.20545325640784,22.209773908448902,17.988542797845664,1115,1
173,346,347,28.183482372616805,54.71834040876276,18.487233363981073,58.6446999540417,409,3
174,348,349,56.989040978528294,35.93637659266219,42.658451792148114,34.5891298146,458,1
175,350,351,51.016139985433455,26.59047652328241,60.0,11.867677103975819,536,3
176,352,353,20.968356020563352,53.60106461469677,10.371750218373773,48.19049009217469,959,3
177,354,355,24.659371410082226,40.14218725632546,19.285190976637487,35.31033721754903,1275,3
178,356,357,28.252631902438722,36.319448249572964,28.470180243309564,39.564218289437505,548,1
179,358,359,34.83115039268114,45.53335137081382,30.243960777085295,39.0233775302405,567,1
180,360,361,8.26471065571461,3.7873035573354374,5.697001391274014,0.0,704,3
181,362,363,45.099699769914935,47.09527795581272,24.730997483001275,43.44772341115719,535,1
182,364,365,42.93516534196438,36.59868765534614,43.789377912441765,55.64112868498739,406,1
183,366,367,33.95808139492265,41.34557501076958,20.798632260637053,50.547449434535,1269,3
184,368,369,23.906778212834144,17.38027470159491,30.922186252229718,33.64123615083024,215,1
185,370,371,23.539351996468,56.00581965891208,17.18720056532361,44.301620429182975,175,3
186,372,373,2.8068091874765955,24.940928420688,1.3531388116252372,39.92392750620284,549,2
187,374,375,55.607871498526265,3.003088258040698,51.16288633069052,0.0,1424,2
188,376,377,54.82587438574819,35.77071250840548,60.0,47.875916742902994,741,1
189,378,379,40.304956591019405,41.03225364048463,39.88544138229195,27.466685898785887,329,3
190,380,381,2.12121008629947,46.74208496552025,0.0,45.31628750218846,869,3
191,382,383,16.016873266989208,41.232380904394915,21.005006687579638,40.339178472480526,974,3
192,384,385,20.347424641608054,35.343373626430875,27.45540651516344,49.78914603756018,674,1
193,386,387,31.88915500229484,56.85228979894419,51.75992648212823,48.32912784930605,830,2
194,388,389,38.40807008900969,25.592539000585944,40.79123159014383,23.089896825370566,1302,2
195,390,391,23.62347385359716,27.07199650969598,12.990334489541667,27.383508073499883,1259,1
196,392,393,38.76217524523917,14.015744947039003,30.647287014589587,8.060674514169968,1094,3
197,394,395,34.34052286239835,21.418117643706324,26.210955521468122,8.268693368436704,1024,3
198,396,397,23.34284490625748,40.424017198399504,35.009586266567425,30.351956416686257,764,1
199,398,399,39.992464316516305,53.64141384321682,40.733258688077605,55.70023210933497,654,1
200,400,401,51.1250696334871,6.6848164038554225,60.0,6.862578548504642,1131,1
201,402,403,40.24702758714753,55.21161943556831,33.05146791047196,52.82148364174017,59,3
202,404,405,13.585242841364533,35.29170119909724,11.05535621207343,51.8763331450844,435,3
203,406,407,22.455194914686942,10.473576874564422,28.482929923866305,18.429657783117097,215,2
204,408,409,12.405537883749414,50.27546518333602,12.306523958601058,38.63592935664491,293,3
205,410,411,57.02525025503929,13.634040508194836,51.3665174874121,16.117382203094472,998,2
206,412,413,47.49319960722529,39.180867829424955,46.31469133640849,44.05998460986591,471,1
207,414,415,7.0463018138666484,23.674428869344727,18.73469834078527,6.256524358654058,111,2
208,416,417,22.34290170139814,31.73089997030904,28.08749657517588,32.95751037756275,1426,2
209,418,419,39.28388559699684,33.56005087389087,29.19228765569015,25.014187602970672,1309,3
210,420,421,14.142273607579734,23.05600006819606,14.05674516052507,27.405328534897297,1118,1
211,422,423,51.484548391086406,21.106284512165836,60.0,30.17141825537078,199,1
212,424,425,8.275773792542209,5.895612363324412,0.0,20.056285938508076,1102,3
213,426,427,1.0217482852333903,11.138509261847211,11.641823892478687,9.734105822768043,570,2
214,428,429,36.98391605581229,30.928153478493325,43.72071069299534,32.11893493398836,7,3
215,430,431,51.853615236322774,28.713093697895484,47.7055438980723,19.914112025593095,600,2
216,432,433,33.57876926111021,42.84682209234292,24.75970557413743,25.363515691602004,1159,3
217,434,435,28.891560260113177,41.223795061184084,34.47461868702291,44.876458658702354,677,3
218,436,437,1.5221099142539907,31.11430305161145,6.577229636046665,53.99869561905402,380,1
219,438,439,8.193619812885267,20.31876859209507,4.681730861419641,23.38879290222543,323,1
220,440,441,1.9531688510208234,27.119724152109196,0.0,30.196542218208208,142,1
221,442,443,32.10312233336291,48.464474878220344,38.670365537285875,48.26913391619972,960,2
222,444,445,34.677276467785106,19.63315115260456,43.01197954111493,14.324058000151412,821,3
223,446,447,23.9321700907429,44.057125307649486,35.48167721678826,46.34379705826139,606,3
224,448,449,41.569454973059734,36.086522055095664,29.00929943810315,53.56982020080595,1243,1
225,450,451,45.39902787390111,23.966021030100713,12.696194665646495,26.791524144630475,721,1
226,452,453,28.668948657299243,30.95447399505727,23.92726730968854,23.172042031569784,121,3
227,454,455,15.098663014875118,26.366493953860495,11.191026316649651,40.75792197648093,965,3
228,456,457,29.45332036093388,59.33258100139904,15.052526913594322,54.612365154421,528,1
229,458,459,18.866795969213936,52.35742198789803,9.609350859930819,60.0,953,3
230,460,461,32.35116396769674,25.258394589117884,29.45077742355375,38.370949428386616,501,3
231,462,463,5.726017008247513,55.7557857837349,5.56203347945819,58.83279581901692,472,1
232,464,465,53.86421160917717,44.73103073228831,60.0,50.13840677377851,788,1
233,466,467,4.56067941478042,7.666149718820017,2.780528872695599,0.0,516,1
234,468,469,46.26444273190552,57.56318251848596,59.86847980786294,60.0,1242,1
235,470,471,35.88391362401784,31.043250804257646,24.477396287400573,49.90506098661321,49,2
236,472,473,16.610145864965222,5.634924434412964,11.145345666072409,6.976646561068233,1128,1
237,474,475,58.6125600223029,22.98098011632249,57.872537587962306,10.855245707806885,200,3
238,476,477,9.303339571066187,37.7634980802719,0.0,47.428266524819875,561,3
239,478,479,2.2859975016875045,19.13138597513846,0.0,22.45605699741019,948,2
240,480,481,15.038013829532048,14.341400516987274,22.275602108266227,2.2438008806543266,617,3
241,482,483,2.8738262884144072,30.66469794222194,0.0,19.493361394065378,29,3
242,484,485,16.971175889432097,38.983255807022374,16.081967328808705,39.558038450982885,132,1
243,486,487,41.71909874169325,6.859945873329352,52.498194362606824,5.90766733265488,905,1
244,488,489,10.616623956212761,1.793076603641306,6.694729411076108,6.4962320888417695,347,2
245,490,491,57.921077500261084,46.32968912053117,42.29952089544559,52.161982061156486,866,2
246,492,493,43.78214968720813,53.88822749926117,43.59180356075004,36.21644249667016,134,3
247,494,495,25.132560643217296,32.39176298083085,22.526360539265927,15.732614898279682,1345,2
248,496,497,59.58379328490339,0.4877612455396241,60.0,0.0,1313,1
249,498,499,6.46334265806483,22.07535478325953,10.854500843680288,29.797301488951845,1016,2
250,500,501,7.6034715384573754,27.505581557987522,0.9865132121704026,51.142513637118526,1242,2
251,502,503,13.09439223730476,0.8733236283425749,8.79099572952548,0.0,372,3
252,504,505,49.97050049429787,57.72681616550614,59.794716593861125,45.818008925363934,799,2
253,506,507,45.12321483770988,15.053978675986372,22.799864625956616,14.133393258332543,824,2
254,508,509,49.11215869184887,50.60380211110189,44.50184460053548,54.743335862752076,190,1
255,510,511,52.29252413829421,28.268606353567595,42.637155407774316,18.34044976278557,244,2
256,512,513,3.5289255923528473,51.98143456645825,2.1291670412358217,55.214485211546965,546,2
257,514,515,16.876982737061454,25.227626437161277,5.670924794145135,40.47520841876098,268,2
258,516,517,43.02232968785879,26.503325651739992,27.753702526621055,34.639029651189915,960,1
259,518,519,35.32919020014361,4.540750248543571,27.485433024428865,0.0,575,2
260,520,521,54.421239080310464,38.777333748956046,48.52392890860218,35.197134679653665,985,3
261,522,523,48.52461100358692,16.608771985942354,43.79568368323308,19.57062765873606,1188,1
262,524,525,55.35675027238719,15.9857310692698,46.49397375412779,3.4570861552662073,461,3
263,526,527,15.637872569462822,38.97531880765695,15.582855177082607,52.47221902499124,943,2
264,528,529,17.961341943189872,12.912665838705376,9.939383472219966,7.441776803196927,1186,2
265,530,531,46.42068149819801,42.90166788597188,60.0,25.16991203043942,850,3
266,532,533,43.02265936044709,29.217322999330527,37.07641159162139,36.910196942497606,1343,2
267,534,535,55.1325395164743,56.695762174786786,46.0322417130495,55.04809210839583,581,1
268,536,537,30.65085937402345,58.95070711775192,36.221353750916414,60.0,808,1
269,538,539,37.44799093380536,35.3845731589499,43.978610276953255,33.42742070073576,31,2
270,540,541,33.07313032553252,57.340140881156486,35.16684513127,60.0,1130,1
271,542,543,38.30587092050478,38.9088336511352,40.731771747835985,29.059416575863256,757,1
272,544,545,54.90938769048922,57.55987161451904,60.0,55.65181863504306,1396,3
273,546,547,55.12641201529281,48.019452133796094,52.67395073147927,38.634609831573336,1117,2
274,548,549,28.28752360330106,32.93573369577748,25.353697616189606,35.09309021806232,1043,1
275,550,551,51.04135895584624,19.929817650691884,59.91131088511924,22.978952223095952,589,2
276,552,553,17.979673091522304,23.215449742241262,14.815012092039902,23.2776742979243,118,3
277,554,555,52.19077035406423,6.765456375596894,33.584126876548225,0.0,143,3
278,556,557,44.29495937369355,38.0250516579907,55.63324418924226,46.68885693525465,238,3
279,558,559,55.577199304315066,49.556261811814764,60.0,37.55008967293416,1016,1
280,560,561,43.8745830661777,54.22931109642333,48.50859266745027,50.30441995206016,283,2
281,562,563,5.993410234238199,54.595261778939125,4.50151212097644,41.374744982193484,166,1
282,564,565,8.401431245692542,26.755255152275552,6.871985258861856,23.700118585534543,1380,2
283,566,567,15.211855197626033,48.08260999559957,7.102839645659026,42.813204918463576,269,1
284,568,569,25.913808092809603,53.562059100458285,41.00995887238282,59.62648823092601,22,2
285,570,571,10.91493076296631,29.788480644859582,2.148743723892766,46.0064136988681,706,1
286,572,573,7.340997553784174,25.208356658370953,11.9779928566399,24.86729426785629,71,3
287,574,575,7.389700508992698,29.21242928350836,16.62253412078276,31.54933076797065,1040,2
288,576,577,12.575045145611183,6.108473377341599,28.58176402786568,10.40638052732684,121,3
289,578,579,58.28040222961308,23.119380760424477,58.917926820160986,14.570819068220317,722,2
290,580,581,13.915877390115433,12.58992126604916,8.120195927672315,7.157002215065803,209,3
291,582,583,30.48563740046417,21.003845004062395,15.705851617072165,36.051812622562366,605,1
292,584,585,48.39926093601566,6.292892840679389,36.24899826804214,4.579631370959802,1094,2
293,586,587,33.75033149314814,14.559380860089714,18.388055219196424,14.402077897261906,18,1
294,588,589,24.128231616706074,42.95324618237455,6.660716181055566,33.51573930959268,5,1
295,590,591,19.516612325530716,32.321223185264635,14.431393139817942,27.91918944896514,1090,3
296,592,593,20.087456334563754,0.17924264829136005,20.948358968955095,0.0,1251,3
297,594,595,45.216718152836215,10.590365771501148,35.647399716191664,19.949798290941402,844,1
298,596,597,7.667689790576366,35.56587950033021,28.304580470641717,50.73110411925538,1075,2
299,598,599,28.453532431743746,28.107393970313854,16.51258442908997,41.336878019478384,1436,3
300,600,601,35.31650388632745,53.87065022554441,23.004892504365536,45.00533772749707,1291,3
